        Frequency / MHz                S1,2 (31765)/abs,dB
                  2906.4                      -23.594206
                    2909                      -23.575909
                  2911.6                      -23.563415
                  2914.2                      -23.554997
                  2916.8                      -23.550098
                  2919.4                      -23.549795
                    2922                      -23.556213
                  2924.6                      -23.571258
                  2927.2                      -23.595376
                  2929.8                      -23.627019
                  2932.4                      -23.663175
                    2935                        -23.7007
                  2937.6                      -23.737747
                  2940.2                      -23.774575
                  2942.8                      -23.813174
                  2945.4                      -23.855997
                    2948                      -23.904447
                  2950.6                      -23.957894
                  2953.2                       -24.01385
                  2955.8                      -24.069179
                  2958.4                       -24.12166
                    2961                      -24.171133
                  2963.6                      -24.219562
                  2966.2                       -24.26988
                  2968.8                      -24.324376
                  2971.4                      -24.383411
                    2974                      -24.445187
                  2976.6                      -24.506716
                  2979.2                      -24.565475
                  2981.8                      -24.620844
                  2984.4                      -24.674597
                    2987                      -24.730062
                  2989.6                      -24.790505
                  2992.2                      -24.857577
                  2994.8                       -24.93063
                  2997.4                      -25.007306
                    3000                      -25.085017

        Frequency / MHz                S1,2 (31769)/abs,dB
----------------------------------------------------------------------
                     400                      -43.969515
                   402.6                      -43.700836
                   405.2                      -43.495631
                   407.8                      -43.383817
                   410.4                      -43.346683
                     413                      -43.325755
                   415.6                      -43.250344
                   418.2                      -43.078624
                   420.8                      -42.824927
                   423.4                      -42.547558
                     426                      -42.310153
                   428.6                      -42.148712
                   431.2                      -42.057739
                   433.8                      -41.993863
                   436.4                      -41.896306
                     439                      -41.720592
                   441.6                       -41.46632
                   444.2                      -41.175633
                   446.8                      -40.904776
                   449.4                      -40.692873
                     452                      -40.544601
                   454.6                      -40.429404
                   457.2                      -40.296456
                   459.8                      -40.102073
                   462.4                      -39.835784
                     465                       -39.52565
                   467.6                      -39.218969
                   470.2                      -38.954595
                   472.8                      -38.743959
                   475.4                      -38.567078
                     478                       -38.38331
                   480.6                      -38.153183
                   483.2                      -37.860911
                   485.8                      -37.522871
                   488.4                      -37.175829
                     491                      -36.854409
                   493.6                      -36.572916
                   496.2                      -36.319833
                   498.8                      -36.065419
                   501.4                      -35.778119
                     504                      -35.441722
                   506.6                      -35.063434
                   509.2                      -34.667522
                   511.8                      -34.279509
                   514.4                      -33.912029
                     517                      -33.560143
                   519.6                      -33.206634
                   522.2                      -32.832418
                   524.8                      -32.426187
                   527.4                        -31.9884
                     530                       -31.52786
                   532.6                      -31.054257
                   535.2                       -30.57256
                   537.8                      -30.082848
                   540.4                      -29.583962
                     543                      -29.076255
                   545.6                      -28.560355
                   548.2                      -28.032275
                   550.8                      -27.479458
                   553.4                      -26.883963
                     556                      -26.233017
                   558.6                      -25.530921
                   561.2                      -24.802424
                   563.8                      -24.083624
                   566.4                       -23.40177
                     569                      -22.751355
                   571.6                        -22.0822
                   574.2                      -21.317077
                   576.8                      -20.401164
                   579.4                      -19.355503
                     582                      -18.294549
                   584.6                      -17.394452
                   587.2                      -16.825501
                   589.8                      -16.682729
                   592.4                      -16.965682
                     595                      -17.619081
                   597.6                      -18.578866
                   600.2                      -19.768247
                   602.8                      -21.024253
                   605.4                      -21.996871
                     608                      -22.283933
                   610.6                      -21.917499
                   613.2                      -21.353891
                   615.8                      -20.956505
                   618.4                      -20.837099
                     621                      -20.951591
                   623.6                      -21.185711
                   626.2                      -21.407098
                   628.8                      -21.517499
                   631.4                      -21.499946
                     634                      -21.416135
                   636.6                      -21.350403
                   639.2                      -21.355791
                   641.8                      -21.436818
                   644.4                      -21.558837
                     647                        -21.6679
                   649.6                      -21.716375
                   652.2                      -21.687653
                   654.8                      -21.603361
                   657.4                      -21.505548
                     660                      -21.430502
                   662.6                      -21.393691
                   665.2                      -21.388248
                   667.8                       -21.39097
                   670.4                      -21.373084
                     673                      -21.314431
                   675.6                       -21.21441
                   678.2                      -21.091772
                   680.8                      -20.974169
                   683.4                      -20.885823
                     686                      -20.838339
                   688.6                      -20.825831
                   691.2                      -20.826572
                   693.8                      -20.814001
                   696.4                      -20.773161
                     699                       -20.71134
                   701.6                      -20.654954
                   704.2                       -20.63544
                   706.8                      -20.672605
                   709.4                      -20.763514
                     712                      -20.883222
                   714.6                      -20.999182
                   717.2                      -21.091377
                   719.8                      -21.164408
                   722.4                      -21.243296
                     725                      -21.356862
                   727.6                      -21.520119
                   730.2                       -21.72581
                   732.8                      -21.949009
                   735.4                      -22.161474
                     738                       -22.34735
                   740.6                      -22.510736
                   743.2                      -22.670854
                   745.8                      -22.848832
                   748.4                      -23.055223
                     751                      -23.285039
                   753.6                      -23.521606
                   756.2                      -23.745916
                   758.8                      -23.946476
                   761.4                      -24.124537
                     764                      -24.291951
                   766.6                      -24.463456
                   769.2                      -24.648539
                   771.8                      -24.847261
                   774.4                      -25.051164
                     777                      -25.248039
                   779.6                      -25.428127
                   782.2                      -25.588864
                   784.8                       -25.73574
                   787.4                      -25.878887
                     790                      -26.027693
                   792.6                      -26.186343
                   795.2                       -26.35221
                   797.8                      -26.517436
                   800.4                      -26.672932
                     803                      -26.813096
                   805.6                      -26.938804
                   808.2                      -27.056897
                   810.8                      -27.176549
                   813.4                      -27.304609
                     816                      -27.442268
                   818.6                      -27.584566
                   821.2                      -27.723008
                   823.8                      -27.850178
                   826.4                      -27.963949
                     829                      -28.068754
                   831.6                      -28.173219
                   834.2                      -28.285551
                   836.8                      -28.409275
                   839.4                      -28.541487
                     842                      -28.674531
                   844.6                      -28.800303
                   847.2                      -28.914926
                   849.8                      -29.021052
                   852.4                      -29.126417
                     855                      -29.239585
                   857.6                      -29.365389
                   860.2                      -29.502518
                   862.8                      -29.644465
                   865.4                      -29.783322
                     868                      -29.914398
                   870.6                      -30.038989
                   873.2                      -30.163713
                   875.8                      -30.296869
                   878.4                      -30.444033
                     881                      -30.605336
                   883.6                      -30.775777
                   886.2                      -30.948334
                   888.8                      -31.118154
                   891.4                       -31.28554
                     894                      -31.456011
                   896.6                      -31.637483
                   899.2                      -31.836299
                   901.8                      -32.054373
                   904.4                       -32.28883
                     907                      -32.534262
                   909.6                      -32.786365
                   912.2                      -33.045096
                   914.8                      -33.315568
                   917.4                      -33.606314
                     920                      -33.925928
                   922.6                      -34.280082
                   925.2                       -34.67036
                   927.8                      -35.095541
                   930.4                      -35.554773
                     933                      -36.051301
                   935.6                      -36.595099
                   938.2                      -37.203289
                   940.8                      -37.898682
                   943.4                      -38.708012
                     946                      -39.661983
                   948.6                      -40.799506
                   951.2                      -42.178948
                   953.8                      -43.902738
                   956.4                      -46.173321
                     959                      -49.450387
                   961.6                      -55.053387
                   964.2                       -62.31827
                   966.8                      -52.825077
                   969.4                      -47.264075
                     972                      -43.641396
                   974.6                       -40.92198
                   977.2                      -38.713435
                   979.8                       -36.82495
                   982.4                      -35.149768
                     985                       -33.62432
                   987.6                      -32.210038
                   990.2                      -30.882905
                   992.8                      -29.626523
                   995.4                      -28.427779
                     998                      -27.274862
                  1000.6                      -26.157185
                  1003.2                      -25.066319
                  1005.8                      -23.996977
                  1008.4                      -22.947341
                    1011                      -21.918635
                  1013.6                      -20.914509
                  1016.2                       -19.94077
                  1018.8                      -19.005986
                  1021.4                       -18.12259
                    1024                      -17.307564
                  1026.6                      -16.581586
                  1029.2                      -15.966012
                  1031.8                      -15.478351
                  1034.4                      -15.128026
                    1037                      -14.914323
                  1039.6                      -14.827107
                  1042.2                      -14.849387
                  1044.8                      -14.960373
                  1047.4                      -15.138255
                    1050                      -15.362361
                  1052.6                      -15.614903
                  1055.2                      -15.882053
                  1057.8                      -16.154282
                  1060.4                      -16.425903
                    1063                      -16.693906
                  1065.6                      -16.956604
                  1068.2                      -17.212501
                  1070.8                      -17.459805
                  1073.4                      -17.696705
                    1076                      -17.921976
                  1078.6                      -18.135638
                  1081.2                      -18.338971
                  1083.8                      -18.533931
                  1086.4                       -18.72221
                    1089                      -18.904442
                  1091.6                      -19.080081
                  1094.2                      -19.248036
                  1096.8                      -19.407609
                  1099.4                      -19.559211
                    1102                      -19.704396
                  1104.6                      -19.845191
                  1107.2                      -19.983084
                  1109.8                      -20.118328
                  1112.4                      -20.250034
                    1115                      -20.376908
                  1117.6                      -20.498232
                  1120.2                      -20.614418
                  1122.8                      -20.726899
                  1125.4                      -20.837344
                    1128                      -20.946757
                  1130.6                      -21.055028
                  1133.2                      -21.161154
                  1135.8                      -21.263977
                  1138.4                      -21.362947
                    1141                      -21.458424
                  1143.6                      -21.551412
                  1146.2                      -21.642934
                  1148.8                       -21.73345
                  1151.4                      -21.822678
                    1154                      -21.909836
                  1156.6                      -21.994092
                  1159.2                      -22.074847
                  1161.8                      -22.151714
                  1164.4                       -22.22435
                    1167                      -22.292238
                  1169.6                      -22.354629
                  1172.2                      -22.410472
                  1174.8                      -22.458226
                  1177.4                      -22.495348
                    1180                      -22.517707
                  1182.6                      -22.519452
                  1185.2                       -22.49382
                  1187.8                      -22.434935
                  1190.4                       -22.34015
                    1193                      -22.212197
                  1195.6                      -22.060485
                  1198.2                      -21.900998
                  1200.8                      -21.754515
                  1203.4                      -21.642652
                    1206                      -21.582273
                  1208.6                      -21.580107
                  1211.2                      -21.630663
                  1213.8                      -21.719004
                  1216.4                      -21.827034
                    1219                      -21.939767
                  1221.6                      -22.048583
                  1224.2                      -22.150877
                  1226.8                       -22.24743
                  1229.4                      -22.339475
                    1232                      -22.426976
                  1234.6                      -22.508592
                  1237.2                      -22.582722
                  1239.8                      -22.648709
                  1242.4                      -22.707314
                    1245                      -22.760294
                  1247.6                      -22.809514
                  1250.2                      -22.856187
                  1252.8                      -22.900676
                  1255.4                      -22.942901
                    1258                      -22.983001
                  1260.6                      -23.021876
                  1263.2                      -23.061296
                  1265.8                      -23.103693
                  1268.4                      -23.151883
                    1271                      -23.208952
                  1273.6                      -23.278154
                  1276.2                      -23.362846
                  1278.8                      -23.465801
                  1281.4                       -23.58809
                    1284                      -23.727602
                  1286.6                      -23.878059
                  1289.2                      -24.029432
                  1291.8                       -24.16988
                  1294.4                      -24.288881
                    1297                      -24.379908
                  1299.6                      -24.441539
                  1302.2                      -24.476747
                  1304.8                      -24.490928
                  1307.4                      -24.489867
                    1310                      -24.478428
                  1312.6                      -24.460061
                  1315.2                      -24.437025
                  1317.8                      -24.410912
                  1320.4                      -24.383016
                    1323                      -24.354448
                  1325.6                      -24.326097
                  1328.2                      -24.298438
                  1330.8                      -24.271521
                  1333.4                      -24.245112
                    1336                      -24.218918
                  1338.6                      -24.192841
                  1341.2                      -24.167015
                  1343.8                      -24.141729
                  1346.4                      -24.117236
                    1349                      -24.093596
                  1351.6                      -24.070651
                  1354.2                      -24.048109
                  1356.8                      -24.025728
                  1359.4                      -24.003462
                    1362                      -23.981486
                  1364.6                      -23.960107
                  1367.2                      -23.939615
                  1369.8                      -23.920166
                  1372.4                      -23.901724
                    1375                      -23.884146
                  1377.6                      -23.867319
                  1380.2                      -23.851304
                  1382.8                      -23.836385
                  1385.4                      -23.823028
                    1388                      -23.811748
                  1390.6                       -23.80298
                  1393.2                       -23.79701
                  1395.8                      -23.794048
                  1398.4                       -23.79438
                    1401                      -23.798575
                  1403.6                      -23.807582
                  1406.2                       -23.82274
                  1408.8                      -23.845625
                  1411.4                      -23.877902
                    1414                      -23.921243
                  1416.6                      -23.977441
                  1419.2                      -24.048606
                  1421.8                      -24.137291
                  1424.4                      -24.246308
                    1427                       -24.37802
                  1429.6                      -24.533041
                  1432.2                      -24.708727
                  1434.8                      -24.897917
                  1437.4                      -25.088699
                    1440                      -25.265616
                  1442.6                      -25.412569
                  1445.2                      -25.516547
                  1447.8                      -25.570874
                  1450.4                      -25.576578
                    1453                      -25.541335
                  1455.6                      -25.476727
                  1458.2                      -25.394992
                  1460.8                      -25.306549
                  1463.4                      -25.218766
                    1466                       -25.13595
                  1468.6                      -25.060076
                  1471.2                      -24.991822
                  1473.8                      -24.931415
                  1476.4                      -24.879006
                    1479                      -24.834687
                  1481.6                      -24.798317
                  1484.2                      -24.769352
                  1486.8                      -24.746899
                  1489.4                       -24.72993
                    1492                      -24.717574
                  1494.6                      -24.709311
                  1497.2                      -24.704962
                  1499.8                       -24.70453
                  1502.4                      -24.707949
                    1505                      -24.714924
                  1507.6                       -24.72494
                  1510.2                      -24.737385
                  1512.8                      -24.751762
                  1515.4                      -24.767818
                    1518                       -24.78555
                  1520.6                      -24.805083
                  1523.2                      -24.826505
                  1525.8                      -24.849721
                  1528.4                      -24.874446
                    1531                      -24.900279
                  1533.6                       -24.92686
                  1536.2                      -24.953992
                  1538.8                      -24.981667
                  1541.4                      -25.010019
                    1544                      -25.039176
                  1546.6                      -25.069169
                  1549.2                       -25.09985
                  1551.8                      -25.130949
                  1554.4                      -25.162166
                    1557                      -25.193285
                  1559.6                      -25.224252
                  1562.2                      -25.255153
                  1564.8                      -25.286143
                  1567.4                      -25.317331
                    1570                      -25.348693
                  1572.6                      -25.380054
                  1575.2                      -25.411153
                  1577.8                      -25.441749
                  1580.4                      -25.471723
                    1583                      -25.501111
                  1585.6                      -25.530079
                  1588.2                      -25.558793
                  1590.8                      -25.587325
                  1593.4                      -25.615582
                    1596                      -25.643341
                  1598.6                      -25.670338
                  1601.2                       -25.69641
                  1603.8                      -25.721549
                  1606.4                      -25.745904
                    1609                      -25.769679
                  1611.6                      -25.793012
                  1614.2                      -25.815871
                  1616.8                       -25.83808
                  1619.4                      -25.859382
                    1622                      -25.879579
                  1624.6                      -25.898632
                  1627.2                      -25.916665
                  1629.8                      -25.933879
                  1632.4                       -25.95044
                    1635                      -25.966376
                  1637.6                      -25.981549
                  1640.2                      -25.995739
                  1642.8                      -26.008755
                  1645.4                      -26.020525
                    1648                      -26.031134
                  1650.6                      -26.040753
                  1653.2                       -26.04954
                  1655.8                      -26.057553
                  1658.4                      -26.064713
                    1661                      -26.070858
                  1663.6                       -26.07583
                  1666.2                      -26.079547
                  1668.8                      -26.082044
                  1671.4                      -26.083419
                    1674                        -26.0838
                  1676.6                       -26.08325
                  1679.2                      -26.081747
                  1681.8                      -26.079222
                  1684.4                      -26.075567
                    1687                      -26.070713
                  1689.6                      -26.064638
                  1692.2                       -26.05735
                  1694.8                      -26.048903
                  1697.4                      -26.039356
                    1700                      -26.028754
                  1702.6                      -26.017116
                  1705.2                      -26.004427
                  1707.8                      -25.990637
                  1710.4                      -25.975664
                    1713                      -25.959436
                  1715.6                      -25.941926
                  1718.2                      -25.923175
                  1720.8                      -25.903282
                  1723.4                      -25.882381
                    1726                      -25.860566
                  1728.6                      -25.837842
                  1731.2                      -25.814116
                  1733.8                      -25.789287
                  1736.4                      -25.763284
                    1739                      -25.736167
                  1741.6                       -25.70816
                  1744.2                      -25.679569
                  1746.8                      -25.650719
                  1749.4                      -25.621843
                    1752                      -25.593107
                  1754.6                      -25.564637
                  1757.2                      -25.536703
                  1759.8                      -25.509828
                  1762.4                       -25.48486
                    1765                      -25.462993
                  1767.6                      -25.445734
                  1770.2                      -25.434836
                  1772.8                      -25.432391
                  1775.4                      -25.440964
                    1778                      -25.463833
                  1780.6                      -25.505274
                  1783.2                      -25.570769
                  1785.8                      -25.667141
                  1788.4                      -25.802521
                    1791                      -25.986062
                  1793.6                      -26.227178
                  1796.2                      -26.534291
                  1798.8                      -26.912817
                  1801.4                      -27.362737
                    1804                      -27.875796
                  1806.6                      -28.433502
                  1809.2                      -29.006654
                  1811.8                      -29.557574
                  1814.4                      -30.045913
                    1817                      -30.437054
                  1819.6                      -30.710732
                  1822.2                      -30.865504
                  1824.8                      -30.916409
                  1827.4                      -30.887858
                    1830                      -30.805811
                  1832.6                      -30.692439
                  1835.2                      -30.564164
                  1837.8                      -30.432057
                  1840.4                        -30.3032
                    1843                      -30.182167
                  1845.6                      -30.072065
                  1848.2                      -29.975045
                  1850.8                      -29.892478
                  1853.4                      -29.824908
                    1856                      -29.772226
                  1858.6                      -29.733805
                  1861.2                      -29.708841
                  1863.8                      -29.696623
                  1866.4                      -29.696749
                    1869                      -29.709123
                  1871.6                      -29.733848
                  1874.2                      -29.771063
                  1876.8                      -29.820753
                  1879.4                       -29.88269
                    1882                      -29.956468
                  1884.6                      -30.041622
                  1887.2                       -30.13781
                  1889.8                      -30.244874
                  1892.4                      -30.362937
                    1895                      -30.492308
                  1897.6                        -30.6333
                  1900.2                      -30.786075
                  1902.8                      -30.950531
                  1905.4                      -31.126312
                    1908                      -31.312918
                  1910.6                      -31.509916
                  1913.2                      -31.717108
                  1915.8                      -31.934591
                  1918.4                      -32.162679
                    1921                      -32.401645
                  1923.6                      -32.651454
                  1926.2                      -32.911724
                  1928.8                      -33.181717
                  1931.4                      -33.460513
                    1934                      -33.747261
                  1936.6                      -34.041504
                  1939.2                      -34.343098
                  1941.8                      -34.652001
                  1944.4                      -34.968039
                    1947                      -35.290602
                  1949.6                      -35.618444
                  1952.2                      -35.949806
                  1954.8                      -36.282701
                  1957.4                      -36.615291
                    1960                      -36.946005
                  1962.6                      -37.273609
                  1965.2                      -37.596884
                  1967.8                      -37.914238
                  1970.4                      -38.223422
                    1973                      -38.521333
                  1975.6                      -38.804246
                  1978.2                      -39.068403
                  1980.8                      -39.310431
                  1983.4                      -39.527702
                    1986                      -39.718356
                  1988.6                      -39.881172
                  1991.2                      -40.015078
                  1993.8                      -40.118818
                  1996.4                      -40.191096
                    1999                      -40.230807
                  2001.6                       -40.23748
                  2004.2                      -40.211775
                  2006.8                      -40.155555
                  2009.4                      -40.071642
                    2012                      -39.963265
                  2014.6                      -39.833469
                  2017.2                       -39.68469
                  2019.8                      -39.518682
                  2022.4                       -39.33686
                    2025                      -39.140569
                  2027.6                      -38.931574
                  2030.2                      -38.712022
                  2032.8                      -38.484296
                  2035.4                      -38.250662
                    2038                      -38.012855
                  2040.6                      -37.771968
                  2043.2                      -37.528467
                  2045.8                      -37.282619
                  2048.4                      -37.034702
                    2051                      -36.785431
                  2053.6                       -36.53585
                  2056.2                      -36.287188
                  2058.8                      -36.040631
                  2061.4                      -35.796992
                    2064                      -35.556552
                  2066.6                      -35.319323
                  2069.2                      -35.085243
                  2071.8                      -34.854424
                  2074.4                      -34.627339
                    2077                      -34.404821
                  2079.6                        -34.1877
                  2082.2                      -33.976665
                  2084.8                      -33.772078
                  2087.4                      -33.573893
                    2090                      -33.381936
                  2092.6                      -33.196081
                  2095.2                       -33.01644
                  2097.8                      -32.843431
                  2100.4                      -32.677564
                    2103                      -32.519309
                  2105.6                       -32.36888
                  2108.2                      -32.226156
                  2110.8                      -32.090875
                  2113.4                      -31.962718
                    2116                      -31.841523
                  2118.6                       -31.72736
                  2121.2                      -31.620425
                  2123.8                      -31.520886
                  2126.4                      -31.428795
                    2129                      -31.343972
                  2131.6                      -31.266066
                  2134.2                      -31.194706
                  2136.8                      -31.129572
                  2139.4                      -31.070504
                    2142                      -31.017477
                  2144.6                      -30.970472
                  2147.2                      -30.929425
                  2149.8                      -30.894113
                  2152.4                      -30.864229
                    2155                      -30.839382
                  2157.6                      -30.819217
                  2160.2                      -30.803494
                  2162.8                      -30.792041
                  2165.4                      -30.784754
                    2168                      -30.781491
                  2170.6                      -30.782039
                  2173.2                      -30.786088
                  2175.8                      -30.793283
                  2178.4                      -30.803283
                    2181                      -30.815786
                  2183.6                      -30.830585
                  2186.2                      -30.847516
                  2188.8                        -30.8664
                  2191.4                      -30.887031
                    2194                      -30.909128
                  2196.6                      -30.932356
                  2199.2                      -30.956451
                  2201.8                      -30.981172
                  2204.4                      -31.006422
                    2207                      -31.032187
                  2209.6                      -31.058479
                  2212.2                      -31.085352
                  2214.8                      -31.112837
                  2217.4                       -31.14101
                    2220                      -31.170178
                  2222.6                      -31.200831
                  2225.2                      -31.233767
                  2227.8                      -31.270128
                  2230.4                      -31.311205
                    2233                      -31.358453
                  2235.6                      -31.413501
                  2238.2                      -31.478097
                  2240.8                      -31.554231
                  2243.4                      -31.643953
                    2246                       -31.74891
                  2248.6                        -31.8698
                  2251.2                      -32.005065
                  2253.8                      -32.149805
                  2256.4                      -32.294849
                    2259                      -32.426295
                  2261.6                      -32.526732
                  2264.2                      -32.577821
                  2266.8                      -32.564242
                  2269.4                      -32.477769
                    2272                      -32.319348
                  2274.6                       -32.09838
                  2277.2                       -31.82968
                  2279.8                      -31.529601
                  2282.4                       -31.21297
                    2285                      -30.891465
                  2287.6                      -30.573212
                  2290.2                      -30.263259
                  2292.8                      -29.964376
                  2295.4                      -29.677799
                    2298                      -29.403883
                  2300.6                      -29.142505
                  2303.2                      -28.893292
                  2305.8                      -28.655775
                  2308.4                      -28.429444
                    2311                      -28.213774
                  2313.6                      -28.008251
