        Frequency / MHz                S2,1/abs,dB
                  2582.4                      -13.743609
                  2584.5                      -13.754635
                  2586.6                       -13.76592
                  2588.7                      -13.777469
                  2590.8                      -13.789295
                  2592.9                      -13.801402
                    2595                      -13.813807
                  2597.1                      -13.826511
                  2599.2                      -13.839531
                  2601.3                      -13.852867
                  2603.4                      -13.866531
                  2605.5                      -13.880525
                  2607.6                      -13.894857
                  2609.7                      -13.909533
                  2611.8                      -13.924556
                  2613.9                      -13.939927
                    2616                      -13.955651
                  2618.1                      -13.971723
                  2620.2                      -13.988143
                  2622.3                      -14.004915
                  2624.4                      -14.022027
                  2626.5                      -14.039477
                  2628.6                       -14.05726
                  2630.7                      -14.075372
                  2632.8                      -14.093798
                  2634.9                      -14.112534
                    2637                      -14.131563
                  2639.1                      -14.150877
                  2641.2                      -14.170458
                  2643.3                      -14.190301
                  2645.4                      -14.210381
                  2647.5                      -14.230688
                  2649.6                      -14.251201
                  2651.7                      -14.271908
                  2653.8                      -14.292785
                  2655.9                      -14.313819
                    2658                      -14.334989
                  2660.1                      -14.356271
                  2662.2                      -14.377657
                  2664.3                      -14.399118
                  2666.4                      -14.420646
                  2668.5                      -14.442214
                  2670.6                      -14.463814
                  2672.7                      -14.485419
                  2674.8                      -14.507022
                  2676.9                      -14.528603
                    2679                      -14.550155
                  2681.1                      -14.571658
                  2683.2                      -14.593109
                  2685.3                      -14.614494
                  2687.4                      -14.635807
                  2689.5                      -14.657038
                  2691.6                       -14.67819
                  2693.7                      -14.699252
                  2695.8                      -14.720229
                  2697.9                       -14.74112
                    2700                      -14.761927

