        Frequency / MHz                S2,2/abs,dB
                  2561.4                      -7.9693243
                  2563.5                      -7.9651677
                  2565.6                       -7.960859
                  2567.7                      -7.9563886
                  2569.8                      -7.9517494
                  2571.9                      -7.9469276
                    2574                      -7.9419151
                  2576.1                      -7.9366923
                  2578.2                      -7.9312572
                  2580.3                      -7.9255966
                  2582.4                      -7.9196994
                  2584.5                      -7.9135647
                  2586.6                      -7.9071781
                  2588.7                      -7.9005373
                  2590.8                      -7.8936365
                  2592.9                      -7.8864691
                    2595                      -7.8790362
                  2597.1                      -7.8713396
                  2599.2                      -7.8633643
                  2601.3                      -7.8551282
                  2603.4                       -7.846619
                  2605.5                      -7.8378515
                  2607.6                      -7.8288243
                  2609.7                      -7.8195486
                  2611.8                       -7.810025
                  2613.9                      -7.8002636
                    2616                      -7.7902762
