        Frequency / GHz                c4=1.2/real
               1.5526316                     0.069800321
               1.6842105                     0.034448733
               1.8157895                    0.0045825101
               1.9473684                      0.03191889
               2.0789474                     0.036409828
               2.2105263                     0.019158204
               2.3421053                     0.044896283
               2.4736842                    0.0056139392
               2.6052632                    0.0016149126
               2.7368421                    0.0058659234
               2.8684211                      0.02629566
                       3                     0.071749986

        Frequency / GHz                c4=10.2/real
----------------------------------------------------------------------
                     0.5                      0.86747586
              0.63157895                      0.87225477
              0.76315789                      0.60004822
              0.89473684                      0.15535386
               1.0263158                      0.44758162
               1.1578947                      0.16899766
               1.2894737                    0.0034848174
               1.4210526                     0.062461972
               1.5526316                     0.070265922
               1.6842105                     0.034069649
               1.8157895                    0.0046227297
               1.9473684                     0.032460039
               2.0789474                     0.036529474
               2.2105263                     0.019111082
               2.3421053                     0.044657335
               2.4736842                    0.0055374308
               2.6052632                    0.0016018597
               2.7368421                    0.0058942107
               2.8684211                     0.026358946
                       3                     0.071827015

        Frequency / GHz                c4=10.5/real
----------------------------------------------------------------------
                     0.5                      0.86771248
              0.63157895                      0.86144134
              0.76315789                      0.59233432
              0.89473684                      0.15694135
               1.0263158                      0.44527222
               1.1578947                      0.16366698
               1.2894737                       0.0034187
               1.4210526                     0.066229545
               1.5526316                     0.070633828
               1.6842105                     0.033704863
               1.8157895                    0.0046612593
               1.9473684                     0.032957488
               2.0789474                     0.036636338
               2.2105263                     0.019065642
               2.3421053                      0.04442321
               2.4736842                    0.0054662754
               2.6052632                    0.0015897153
               2.7368421                    0.0059207012
               2.8684211                     0.026418257
                       3                     0.071899166

        Frequency / GHz                c4=10.8/real
----------------------------------------------------------------------
                     0.5                      0.86795834
              0.63157895                      0.84728514
              0.76315789                      0.58505584
              0.89473684                      0.15841943
               1.0263158                      0.44298604
               1.1578947                      0.15854275
               1.2894737                    0.0035742584
               1.4210526                     0.069838349
               1.5526316                     0.070918352
               1.6842105                     0.033354412
               1.8157895                    0.0046981879
               1.9473684                     0.033415875
               2.0789474                     0.036732118
               2.2105263                     0.019021864
               2.3421053                     0.044194409
               2.4736842                    0.0053999407
               2.6052632                    0.0015783896
               2.7368421                    0.0059455586
               2.8684211                      0.02647395
                       3                     0.071966889

        Frequency / GHz                c4=11.1/real
----------------------------------------------------------------------
                     0.5                      0.86821399
              0.63157895                      0.82835649
              0.76315789                      0.57823584
              0.89473684                      0.15979815
               1.0263158                      0.44072735
               1.1578947                      0.15361848
               1.2894737                    0.0039312147
               1.4210526                     0.073284896
               1.5526316                     0.071131871
               1.6842105                     0.033018124
               1.8157895                    0.0047335995
               1.9473684                     0.033839271
               2.0789474                     0.036818244
               2.2105263                     0.018979713
               2.3421053                     0.043971277
               2.4736842                    0.0053379605
               2.6052632                    0.0015678038
               2.7368421                    0.0059689284
               2.8684211                     0.026526347
                       3                     0.072030568

        Frequency / GHz                c4=11.4/real
----------------------------------------------------------------------
                     0.5                      0.86848009
              0.63157895                      0.80251078
              0.76315789                      0.57187066
              0.89473684                      0.16108647
               1.0263158                       0.4384996
               1.1578947                      0.14888754
               1.2894737                    0.0044702577
               1.4210526                     0.076568358
               1.5526316                     0.071285029
               1.6842105                     0.032695692
               1.8157895                    0.0047675738
               1.9473684                     0.034231257
               2.0789474                     0.036895929
               2.2105263                     0.018939141
               2.3421053                     0.043754038
               2.4736842                    0.0052799275
               2.6052632                     0.001557889
               2.7368421                    0.0059909388
               2.8684211                     0.026575726
                       3                     0.072090551

        Frequency / GHz                c4=11.7/real
----------------------------------------------------------------------
                     0.5                      0.86875722
              0.63157895                      0.76662253
              0.76315789                      0.56594208
              0.89473684                      0.16229235
               1.0263158                      0.43630553
               1.1578947                      0.14434317
               1.2894737                    0.0051731134
               1.4210526                     0.079690038
               1.5526316                     0.071386974
               1.6842105                     0.032386708
               1.8157895                    0.0048001869
               1.9473684                      0.03459497
               2.0789474                     0.036966207
               2.2105263                     0.018900098
               2.3421053                     0.043542821
               2.4736842                    0.0052254812
               2.6052632                    0.0015485842
               2.7368421                    0.0060117043
               2.8684211                     0.026622339
                       3                     0.072147153

        Frequency / GHz                c4=12/real
----------------------------------------------------------------------
                     0.5                      0.86904606
              0.63157895                      0.71663998
              0.76315789                      0.56042454
              0.89473684                      0.16342295
               1.0263158                      0.43414728
               1.1578947                      0.13997861
               1.2894737                    0.0060226022
               1.4210526                     0.082652908
               1.5526316                     0.071445539
               1.6842105                       0.0320907
               1.8157895                    0.0048315108
               1.9473684                     0.034933188
               2.0789474                     0.037029956
               2.2105263                     0.018862525
               2.3421053                     0.043337676
               2.4736842                    0.0051743038
               2.6052632                    0.0015398361
               2.7368421                    0.0060313265
               2.8684211                     0.026666411
                       3                     0.072200644

