        Frequency / MHz                S1,1/abs,dB
                    2675                       -6.173794
                  2677.6                      -6.1217024
                  2680.2                      -6.0692993
                  2682.8                      -6.0151946
                  2685.4                      -5.9582108
                    2688                      -5.8975829
                  2690.6                      -5.8329904
                  2693.2                      -5.7644127
                  2695.8                      -5.6919643
                  2698.4                      -5.6157833
                    2701                      -5.5361267
                  2703.6                      -5.4533799
                  2706.2                      -5.3681905
                  2708.8                      -5.2813998
                  2711.4                      -5.1938509
                    2714                      -5.1062296
                  2716.6                      -5.0189777
                  2719.2                      -4.9322599
                  2721.8                      -4.8462168
                  2724.4                      -4.7610222
                    2727                      -4.6769739
                  2729.6                      -4.5944286
                  2732.2                      -4.5136344
                  2734.8                       -4.434665
                  2737.4                      -4.3574241
                    2740                      -4.2817223
                  2742.6                      -4.2074788
                  2745.2                      -4.1347791
                  2747.8                      -4.0637908
                  2750.4                      -3.9947124
                    2753                       -3.927601
                  2755.6                      -3.8623378
                  2758.2                      -3.7987477
                  2760.8                      -3.7366933
                  2763.4                      -3.6761915
                    2766                      -3.6174126
                  2768.6                       -3.560534
                  2771.2                      -3.5056255
                  2773.8                      -3.4525686
                  2776.4                       -3.401084
                    2779                      -3.3508706
                  2781.6                      -3.3017154
                  2784.2                      -3.2535476
                  2786.8                      -3.2063813
                  2789.4                      -3.1601791
                    2792                      -3.1147621
                  2794.6                      -3.0698377
                  2797.2                         -3.0251
                  2799.8                       -2.980351
                  2802.4                      -2.9356402
                    2805                      -2.8911806
                  2807.6                      -2.8472103
                  2810.2                      -2.8038837
                  2812.8                      -2.7611527
                  2815.4                      -2.7188685
                    2818                      -2.6769113
                  2820.6                      -2.6353094
                  2823.2                      -2.5942506
                  2825.8                      -2.5540191
                  2828.4                      -2.5148017
                    2831                      -2.4766168
                  2833.6                       -2.439334
                  2836.2                      -2.4027674
                  2838.8                      -2.3668471
                  2841.4                      -2.3316954
                    2844                      -2.2975434
                  2846.6                      -2.2646415
                  2849.2                      -2.2331144
                  2851.8                      -2.2029071
                  2854.4                      -2.1738889
                    2857                      -2.1459804
                  2859.6                       -2.119261
                  2862.2                       -2.093957
                  2864.8                      -2.0703637
                  2867.4                       -2.048686
                    2870                      -2.0289696
                  2872.6                      -2.0110964
                  2875.2                      -1.9949047
                  2877.8                      -1.9802784
                  2880.4                      -1.9671799
                    2883                      -1.9555865
                  2885.6                      -1.9453652
                  2888.2                      -1.9361817
                  2890.8                      -1.9274919
                  2893.4                      -1.9186506
                    2896                      -1.9090608
                  2898.6                      -1.8982955
                  2901.2                       -1.886137
                  2903.8                      -1.8725119
                  2906.4                      -1.8573867
                    2909                      -1.8407231
                  2911.6                      -1.8224812
                  2914.2                      -1.8027015
                  2916.8                      -1.7815812
                  2919.4                       -1.759454
                    2922                      -1.7367225
                  2924.6                      -1.7137263
                  2927.2                      -1.6906446
                  2929.8                      -1.6675299
                  2932.4                       -1.644372
                    2935                      -1.6212169
                  2937.6                      -1.5982199
                  2940.2                       -1.575598
                  2942.8                      -1.5535373
                  2945.4                      -1.5321067
                    2948                      -1.5112259
                  2950.6                      -1.4907586
                  2953.2                      -1.4706209
                  2955.8                      -1.4508381
                  2958.4                      -1.4315555
                    2961                      -1.4129346
                  2963.6                      -1.3950465
                  2966.2                      -1.3778246
                  2968.8                      -1.3611161
                  2971.4                      -1.3447847
                    2974                      -1.3288095
                  2976.6                      -1.3133056
                  2979.2                      -1.2984482
                  2981.8                      -1.2843594
                  2984.4                      -1.2710252
                    2987                      -1.2583019
                  2989.6                      -1.2460121
                  2992.2                      -1.2340521
                  2994.8                      -1.2224597
                  2997.4                      -1.2113608
                    3000                      -1.2008633

        Frequency / MHz                S1,2/abs,dB
----------------------------------------------------------------------
                     400                      -46.532462
                   402.6                      -46.390527
                   405.2                      -46.267977
                   407.8                      -46.179813
                   410.4                      -46.122046
                     413                      -46.075627
                   415.6                      -46.016783
                   418.2                      -45.929244
                   420.8                      -45.811963
                   423.4                      -45.677863
                     426                      -45.545394
                   428.6                      -45.428952
                   431.2                      -45.332999
                   433.8                      -45.251408
                   436.4                      -45.171287
                     439                      -45.079324
                   441.6                      -44.967801
                   444.2                      -44.837473
                   446.8                      -44.696275
                   449.4                      -44.555128
                     452                      -44.423114
                   454.6                      -44.303956
                   457.2                      -44.194827
                   459.8                      -44.087679
                   462.4                      -43.972542
                     465                      -43.841611
                   467.6                       -43.69262
                   470.2                       -43.53009
                   472.8                      -43.363645
                   475.4                      -43.203881
                     478                      -43.057553
                   480.6                      -42.924274
                   483.2                      -42.796023
                   485.8                      -42.659907
                   488.4                      -42.503703
                     491                      -42.322323
                   493.6                      -42.121569
                   496.2                      -41.916137
                   498.8                      -41.722543
                   501.4                      -41.550943
                     504                      -41.399448
                   506.6                      -41.253206
                   509.2                      -41.089743
                   511.8                      -40.890374
                   514.4                      -40.652141
                     517                      -40.391378
                   519.6                      -40.135703
                   522.2                      -39.909825
                   524.8                      -39.722602
                   527.4                      -39.559931
                     530                      -39.387511
                   532.6                      -39.167092
                   535.2                      -38.880374
                   537.8                      -38.543142
                   540.4                      -38.197651
                     543                      -37.889906
                   545.6                      -37.645882
                   548.2                      -37.454583
                   550.8                      -37.265053
                   553.4                      -37.007491
                     556                      -36.635927
                   558.6                      -36.162738
                   561.2                      -35.653835
                   563.8                      -35.191445
                   566.4                      -34.831254
                     569                      -34.567413
                   571.6                      -34.315047
                   574.2                      -33.933591
                   576.8                      -33.307345
                   579.4                      -32.436416
                     582                      -31.452539
                   584.6                      -30.560283
                   587.2                      -29.967553
                   589.8                      -29.824926
                   592.4                      -30.181758
                     595                       -30.99562
                   597.6                      -32.188446
                   600.2                      -33.684791
                   602.8                      -35.373515
                   605.4                       -36.94194
                     608                       -37.70653
                   610.6                      -37.206086
                   613.2                      -36.001973
                   615.8                      -34.839864
                   618.4                      -34.008141
                     621                      -33.489698
                   623.6                      -33.141955
                   626.2                      -32.791159
                   628.8                      -32.309258
                   631.4                      -31.677309
                     634                      -30.978762
                   636.6                       -30.32204
                   639.2                      -29.770543
                   641.8                       -29.32421
                   644.4                        -28.9365
                     647                      -28.543281
                   649.6                      -28.094426
                   652.2                      -27.578443
                   654.8                      -27.023955
                   657.4                      -26.475958
                     660                      -25.967772
                   662.6                      -25.508344
                   665.2                      -25.084821
                   667.8                      -24.672464
                   670.4                      -24.246821
                     673                      -23.795041
                   675.6                      -23.321383
                   678.2                       -22.84364
                   680.8                      -22.383881
                   683.4                      -21.959632
                     686                      -21.577804
                   688.6                      -21.232061
                   691.2                      -20.905003
                   693.8                      -20.576974
                   696.4                      -20.238112
                     699                      -19.895408
                   701.6                      -19.569556
                   704.2                      -19.283513
                   706.8                      -19.049307
                   709.4                       -18.86047
                     712                      -18.695055
                   714.6                      -18.528441
                   717.2                      -18.347996
                   719.8                      -18.159645
                   722.4                      -17.982312
                     725                      -17.834608
                   727.6                      -17.722764
                   730.2                       -17.63689
                   732.8                      -17.557073
                   735.4                      -17.464775
                     738                      -17.352569
                   740.6                      -17.226548
                   743.2                      -17.100622
                   745.8                      -16.986925
                   748.4                      -16.888642
                     751                      -16.798945
                   753.6                      -16.705602
                   756.2                      -16.597827
                   758.8                      -16.471543
                   761.4                      -16.330485
                     764                      -16.182882
                   766.6                      -16.036275
                   769.2                      -15.893572
                   771.8                      -15.752195
                   774.4                      -15.606143
                     777                      -15.449307
                   779.6                      -15.278416
                   782.2                      -15.094205
                   784.8                      -14.900573
                   787.4                      -14.702346
                     790                      -14.502956
                   792.6                      -14.303093
                   795.2                      -14.100734
                   797.8                       -13.89228
                   800.4                       -13.67438
                     803                      -13.445621
                   805.6                       -13.20729
                   808.2                      -12.962891
                   810.8                      -12.716536
                   813.4                      -12.471074
                     816                       -12.22682
                   818.6                      -11.981588
                   821.2                      -11.732059
                   823.8                      -11.475864
                   826.4                      -11.213297
                     829                      -10.947534
                   831.6                      -10.683335
                   834.2                      -10.424827
                   836.8                      -10.173665
                   839.4                      -9.9286983
                     842                      -9.6871931
                   844.6                       -9.447087
                   847.2                      -9.2088357
                   849.8                      -8.9758563
                   852.4                       -8.753235
                     855                      -8.5455517
                   857.6                      -8.3551217
                   860.2                      -8.1815909
                   862.8                      -8.0230696
                   865.4                      -7.8780598
                     868                      -7.7470446
                   870.6                      -7.6327852
                   873.2                      -7.5393082
                   875.8                      -7.4701114
                   878.4                       -7.426685
                     881                      -7.4081499
                   883.6                      -7.4120454
                   886.2                      -7.4358149
                   888.8                      -7.4781565
                   891.4                       -7.539511
                     894                      -7.6214839
                   896.6                      -7.7254606
                   899.2                      -7.8513957
                   901.8                      -7.9972876
                   904.4                      -8.1597154
                     907                      -8.3351662
                   909.6                      -8.5213156
                   912.2                      -8.7177041
                   914.8                      -8.9252232
                   917.4                      -9.1448987
                     920                      -9.3766047
                   922.6                      -9.6185452
                   925.2                      -9.8677627
                   927.8                      -10.121445
                   930.4                      -10.378118
                     933                      -10.638095
                   935.6                      -10.902831
                   938.2                      -11.173659
                   940.8                      -11.450698
                   943.4                      -11.732575
                     946                      -12.017193
                   948.6                      -12.302895
                   951.2                       -12.58939
                   953.8                      -12.877775
                   956.4                      -13.169693
                     959                      -13.466256
                   961.6                      -13.767404
                   964.2                      -14.072071
                   966.8                      -14.379023
                   969.4                      -14.687683
                     972                      -14.998553
                   974.6                      -15.312789
                   977.2                      -15.631507
                   979.8                      -15.955216
                   982.4                      -16.283661
                     985                      -16.616274
                   987.6                      -16.952677
                   990.2                      -17.292962
                   992.8                      -17.637596
                   995.4                      -17.987094
                     998                      -18.341794
                  1000.6                      -18.701817
                  1003.2                      -19.067281
                  1005.8                      -19.438415
                  1008.4                      -19.815505
                    1011                      -20.198722
                  1013.6                      -20.588034
                  1016.2                       -20.98336
                  1018.8                      -21.384955
                  1021.4                      -21.793681
                    1024                      -22.210988
                  1026.6                      -22.638513
                  1029.2                       -23.07763
                  1031.8                      -23.529326
                  1034.4                      -23.994698
                    1037                      -24.475852
                  1039.6                      -24.976948
                  1042.2                      -25.504882
                  1044.8                      -26.069702
                  1047.4                      -26.685476
                    1050                      -27.372843
                  1052.6                       -28.16563
                  1055.2                      -29.126263
                  1057.8                      -30.384516
                  1060.4                      -32.257975
                    1063                      -35.798887
                  1065.6                      -48.688769
                  1068.2                      -31.303197
                  1070.8                      -21.087939
                  1073.4                      -21.187976
                    1076                      -23.446674
                  1078.6                      -25.034096
                  1081.2                      -26.185918
                  1083.8                      -27.094026
                  1086.4                      -27.857511
                    1089                      -28.528934
                  1091.6                      -29.137402
                  1094.2                      -29.699957
                  1096.8                      -30.227716
                  1099.4                      -30.729118
                    1102                      -31.211222
                  1104.6                      -31.679755
                  1107.2                      -32.138651
                  1109.8                      -32.589892
                  1112.4                      -33.034022
                    1115                      -33.471108
                  1117.6                      -33.901682
                  1120.2                      -34.327129
                  1122.8                      -34.749485
                  1125.4                      -35.170696
                    1128                      -35.591973
                  1130.6                      -36.013585
                  1133.2                      -36.435167
                  1135.8                      -36.856305
                  1138.4                      -37.277055
                    1141                      -37.698051
                  1143.6                      -38.120289
                  1146.2                      -38.544785
                  1148.8                      -38.972289
                  1151.4                      -39.403234
                    1154                      -39.837809
                  1156.6                      -40.276057
                  1159.2                      -40.717814
                  1161.8                      -41.162677
                  1164.4                      -41.610093
                    1167                      -42.059607
                  1169.6                      -42.511102
                  1172.2                      -42.964633
                  1174.8                      -43.419791
                  1177.4                      -43.874535
                    1180                      -44.324105
                  1182.6                      -44.760864
                  1185.2                      -45.175541
                  1187.8                      -45.559873
                  1190.4                      -45.910076
                    1193                      -46.229891
                  1195.6                      -46.532528
                  1198.2                      -46.840043
                  1200.8                      -47.179741
                  1203.4                      -47.577242
                    1206                      -48.048347
                  1208.6                      -48.593067
                  1211.2                      -49.195306
                  1213.8                      -49.827592
                  1216.4                      -50.457679
                    1219                      -51.053695
                  1221.6                      -51.586664
                  1224.2                      -52.031133
                  1226.8                      -52.365615
                  1229.4                      -52.574016
                    1232                      -52.647696
                  1234.6                      -52.587249
                  1237.2                      -52.402445
                  1239.8                      -52.109781
                  1242.4                         -51.729
                    1245                      -51.279574
                  1247.6                      -50.778739
                  1250.2                      -50.240349
                  1252.8                      -49.675203
                  1255.4                      -49.091368
                    1258                      -48.494444
                  1260.6                      -47.887726
                  1263.2                      -47.272206
                  1265.8                      -46.647433
                  1268.4                      -46.012496
                    1271                      -45.367691
                  1273.6                      -44.716348
                  1276.2                      -44.065883
                  1278.8                      -43.428227
                  1281.4                      -42.819238
                    1284                      -42.257425
                  1286.6                      -41.761732
                  1289.2                      -41.348762
                  1291.8                      -41.029427
                  1294.4                      -40.806247
                    1297                      -40.672005
                  1299.6                      -40.610918
                  1302.2                      -40.601937
                  1304.8                      -40.623007
                  1307.4                      -40.654907
                    1310                      -40.683505
                  1312.6                      -40.700423
                  1315.2                      -40.701989
                  1317.8                      -40.687432
                  1320.4                       -40.65729
                    1323                       -40.61223
                  1325.6                      -40.552566
                  1328.2                      -40.478562
                  1330.8                       -40.39081
                  1333.4                      -40.290628
                    1336                      -40.179976
                  1338.6                      -40.061083
                  1341.2                      -39.935912
                  1343.8                      -39.805747
                  1346.4                      -39.671077
                    1349                      -39.531856
                  1351.6                       -39.38794
                  1354.2                      -39.239543
                  1356.8                      -39.087387
                  1359.4                      -38.932592
                    1362                      -38.776281
                  1364.6                      -38.619231
                  1367.2                      -38.461644
                  1369.8                      -38.303224
                  1372.4                      -38.143487
                    1375                      -37.982155
                  1377.6                       -37.81942
                  1380.2                      -37.655976
                  1382.8                      -37.492781
                  1385.4                       -37.33072
                    1388                      -37.170297
                  1390.6                      -37.011553
                  1393.2                      -36.854247
                  1395.8                      -36.698236
                  1398.4                      -36.543873
                    1401                      -36.392277
                  1403.6                      -36.245293
                  1406.2                       -36.10527
                  1408.8                      -35.974721
                  1411.4                      -35.856131
                    1414                      -35.752147
                  1416.6                      -35.666199
                  1419.2                      -35.603414
                  1421.8                      -35.571571
                  1424.4                      -35.581785
                    1427                      -35.648429
                  1429.6                      -35.787899
                  1432.2                      -36.015787
                  1434.8                      -36.341478
                  1437.4                      -36.759336
                    1440                      -37.236188
                  1442.6                      -37.700239
                  1445.2                       -38.04515
                  1447.8                      -38.166868
                  1450.4                      -38.021836
                    1453                      -37.651424
                  1455.6                       -37.14546
                  1458.2                       -36.58924
                  1460.8                      -36.038406
                  1463.4                       -35.51997
                    1466                      -35.042281
                  1468.6                      -34.604073
                  1471.2                      -34.200568
                  1473.8                      -33.826712
                  1476.4                      -33.478288
                    1479                      -33.151999
                  1481.6                      -32.845074
                  1484.2                      -32.554818
                  1486.8                      -32.278479
                  1489.4                      -32.013374
                    1492                      -31.757218
                  1494.6                      -31.508322
                  1497.2                      -31.265645
                  1499.8                      -31.028608
                  1502.4                      -30.796801
                    1505                      -30.569737
                  1507.6                      -30.346753
                  1510.2                       -30.12705
                  1512.8                      -29.909866
                  1515.4                      -29.694665
                    1518                      -29.481197
                  1520.6                      -29.269428
                  1523.2                        -29.0594
                  1525.8                      -28.851096
                  1528.4                      -28.644329
                    1531                      -28.438763
                  1533.6                       -28.23404
                  1536.2                      -28.029887
                  1538.8                      -27.826214
                  1541.4                      -27.623076
                    1544                       -27.42062
                  1546.6                      -27.218945
                  1549.2                      -27.018024
                  1551.8                      -26.817697
                  1554.4                      -26.617732
                    1557                      -26.417941
                  1559.6                      -26.218271
                  1562.2                      -26.018797
                  1564.8                      -25.819685
                  1567.4                      -25.621079
                    1570                      -25.423043
                  1572.6                      -25.225486
                  1575.2                      -25.028238
                  1577.8                      -24.831159
                  1580.4                        -24.6342
                    1583                      -24.437437
                  1585.6                      -24.241048
                  1588.2                      -24.045209
                  1590.8                       -23.85001
                  1593.4                      -23.655411
                    1596                      -23.461299
                  1598.6                      -23.267555
                  1601.2                      -23.074148
                  1603.8                      -22.881165
                  1606.4                      -22.688772
                    1609                      -22.497149
                  1611.6                      -22.306415
                  1614.2                      -22.116564
                  1616.8                      -21.927523
                  1619.4                      -21.739219
                    1622                      -21.551653
                  1624.6                       -21.36491
                  1627.2                      -21.179143
                  1629.8                      -20.994526
                  1632.4                      -20.811172
                    1635                      -20.629111
                  1637.6                      -20.448326
                  1640.2                      -20.268801
                  1642.8                       -20.09057
                  1645.4                      -19.913722
                    1648                      -19.738394
                  1650.6                      -19.564724
                  1653.2                      -19.392812
                  1655.8                      -19.222725
                  1658.4                      -19.054498
                    1661                      -18.888179
                  1663.6                      -18.723855
                  1666.2                      -18.561616
                  1668.8                      -18.401566
                  1671.4                      -18.243795
                    1674                      -18.088394
                  1676.6                      -17.935437
                  1679.2                      -17.785018
                  1681.8                      -17.637262
                  1684.4                      -17.492292
                    1687                      -17.350209
                  1689.6                      -17.211085
                  1692.2                      -17.074967
                  1694.8                       -16.94191
                  1697.4                      -16.811999
                    1700                       -16.68538
                  1702.6                      -16.562239
                  1705.2                      -16.442749
                  1707.8                      -16.327042
                  1710.4                      -16.215173
                    1713                      -16.107164
                  1715.6                      -16.003056
                  1718.2                      -15.902948
                  1720.8                      -15.807034
                  1723.4                      -15.715581
                    1726                      -15.628866
                  1728.6                      -15.547106
                  1731.2                      -15.470446
                  1733.8                       -15.39898
                  1736.4                      -15.332819
                    1739                      -15.272171
                  1741.6                      -15.217393
                  1744.2                      -15.168985
                  1746.8                      -15.127531
                  1749.4                      -15.093642
                    1752                      -15.067907
                  1754.6                      -15.050902
                  1757.2                      -15.043285
                  1759.8                      -15.045901
                  1762.4                      -15.059909
                    1765                      -15.086857
                  1767.6                      -15.128674
                  1770.2                      -15.187654
                  1772.8                      -15.266375
                  1775.4                      -15.367708
                    1778                      -15.494839
                  1780.6                      -15.651479
                  1783.2                      -15.842001
                  1785.8                      -16.071424
                  1788.4                      -16.345287
                    1791                      -16.669043
                  1793.6                      -17.046908
                  1796.2                       -17.48028
                  1798.8                      -17.965603
                  1801.4                      -18.492053
                    1804                      -19.039126
                  1806.6                      -19.575645
                  1809.2                      -20.061503
                  1811.8                      -20.454133
                  1814.4                      -20.719609
                    1817                      -20.843778
                  1819.6                      -20.836875
                  1822.2                      -20.728074
                  1824.8                      -20.554155
                  1827.4                      -20.349217
                    1830                      -20.139295
                  1832.6                      -19.941336
                  1835.2                      -19.764854
                  1837.8                      -19.614293
                  1840.4                      -19.491079
                    1843                      -19.395149
                  1845.6                      -19.325826
                  1848.2                      -19.282157
                  1850.8                      -19.262965
                  1853.4                      -19.266838
                    1856                      -19.292124
                  1858.6                      -19.337077
                  1861.2                      -19.400028
                  1863.8                      -19.479595
                  1866.4                      -19.574797
                    1869                      -19.685021
                  1871.6                      -19.809884
                  1874.2                      -19.949087
                  1876.8                      -20.102216
                  1879.4                      -20.268699
                    1882                      -20.447819
                  1884.6                      -20.638929
                  1887.2                       -20.84156
                  1889.8                      -21.055487
                  1892.4                      -21.280751
                    1895                      -21.517544
                  1897.6                      -21.765959
                  1900.2                      -22.025885
                  1902.8                      -22.296911
                  1905.4                      -22.578475
                    1908                      -22.869941
                  1910.6                      -23.170841
                  1913.2                      -23.480938
                  1915.8                      -23.800146
                  1918.4                      -24.128377
                    1921                      -24.465193
                  1923.6                      -24.809549
                  1926.2                       -25.15989
                  1928.8                      -25.514178
                  1931.4                      -25.870158
                    1934                      -26.225521
                  1936.6                      -26.578047
                  1939.2                       -26.92527
                  1941.8                      -27.263967
                  1944.4                      -27.589912
                    1947                      -27.897751
                  1949.6                      -28.181345
                  1952.2                      -28.434554
                  1954.8                      -28.652006
                  1957.4                      -28.829616
                    1960                      -28.964517
                  1962.6                      -29.054741
                  1965.2                      -29.098929
                  1967.8                      -29.096459
                  1970.4                       -29.04807
                    1973                      -28.956297
                  1975.6                      -28.825756
                  1978.2                      -28.662379
                  1980.8                      -28.472456
                  1983.4                      -28.261652
                    1986                      -28.034521
                  1988.6                      -27.794527
                  1991.2                      -27.544641
                  1993.8                      -27.287845
                  1996.4                      -27.027279
                    1999                      -26.765999
                  2001.6                      -26.506649
                  2004.2                       -26.25105
                  2006.8                      -26.000106
                  2009.4                      -25.754031
                    2012                      -25.512833
                  2014.6                      -25.276654
                  2017.2                      -25.046001
                  2019.8                      -24.821646
                  2022.4                      -24.604286
                    2025                      -24.394352
                  2027.6                      -24.191834
                  2030.2                      -23.996288
                  2032.8                      -23.807122
                  2035.4                      -23.623908
                    2038                      -23.446563
                  2040.6                      -23.275267
                  2043.2                       -23.11037
                  2045.8                      -22.952173
                  2048.4                      -22.800673
                    2051                      -22.655557
                  2053.6                      -22.516314
                  2056.2                       -22.38242
                  2058.8                      -22.253627
                  2061.4                      -22.129938
                    2064                      -22.011599
                  2066.6                      -21.898921
                  2069.2                       -21.79206
                  2071.8                      -21.690862
                  2074.4                       -21.59492
                    2077                       -21.50375
                  2079.6                      -21.416944
                  2082.2                      -21.334353
