# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
2.780733333333333E+009	-1.176952049136162E-001	-4.115599393844605E-002	-1.177110895514488E-001	-4.099021852016449E-002	4.929984509944916E-001	-1.143155097961426E-001	5.747316479682922E-001	-5.005403235554695E-002	
2.781166666666667E+009	-1.179464310407639E-001	-4.056122526526451E-002	-1.179177165031433E-001	-4.041415825486183E-002	4.923851191997528E-001	-1.160329580307007E-001	5.743797421455383E-001	-5.224959179759026E-002	
2.781600000000000E+009	-1.181912571191788E-001	-3.997857123613358E-002	-1.181368753314018E-001	-3.984957560896874E-002	4.917934834957123E-001	-1.177518591284752E-001	5.739603638648987E-001	-5.449259281158447E-002	
2.782033333333333E+009	-1.184255480766296E-001	-3.943805396556854E-002	-1.184239611029625E-001	-3.925777226686478E-002	4.911766648292542E-001	-1.194505691528320E-001	5.735909342765808E-001	-5.672890320420265E-002	
2.782466666666667E+009	-1.185976788401604E-001	-3.886191546916962E-002	-1.185851916670799E-001	-3.871045261621475E-002	4.906103312969208E-001	-1.211547031998634E-001	5.730694532394409E-001	-5.884282290935516E-002	
2.782900000000000E+009	-1.188363730907440E-001	-3.822501376271248E-002	-1.187427416443825E-001	-3.820620477199554E-002	4.900375306606293E-001	-1.229127943515778E-001	5.725632309913635E-001	-6.095980852842331E-002	
2.783333333333333E+009	-1.190100535750389E-001	-3.772884607315064E-002	-1.189954876899719E-001	-3.762381151318550E-002	4.893755912780762E-001	-1.246583759784699E-001	5.721636414527893E-001	-6.318962574005127E-002	
2.783766666666667E+009	-1.192244291305542E-001	-3.724768012762070E-002	-1.191870123147965E-001	-3.714705631136894E-002	4.887855052947998E-001	-1.264217048883438E-001	5.716322064399719E-001	-6.525433808565140E-002	
2.784200000000000E+009	-1.194394156336784E-001	-3.663837164640427E-002	-1.194444149732590E-001	-3.658939152956009E-002	4.881490767002106E-001	-1.281444877386093E-001	5.712139010429382E-001	-6.757947057485580E-002	
2.784633333333333E+009	-1.196951270103455E-001	-3.604530170559883E-002	-1.196112856268883E-001	-3.606350347399712E-002	4.875873625278473E-001	-1.298998445272446E-001	5.706540346145630E-001	-6.963767111301422E-002	
2.785066666666667E+009	-1.198700368404388E-001	-3.550932556390762E-002	-1.198043301701546E-001	-3.548498451709747E-002	4.869021773338318E-001	-1.315621435642242E-001	5.701094269752502E-001	-7.182558625936508E-002	
2.785500000000000E+009	-1.200193911790848E-001	-3.494350239634514E-002	-1.199963465332985E-001	-3.495909273624420E-002	4.861599802970886E-001	-1.333085298538208E-001	5.695101618766785E-001	-7.402745634317398E-002	
2.785933333333333E+009	-1.202550232410431E-001	-3.438357636332512E-002	-1.202253624796867E-001	-3.440565988421440E-002	4.855072200298309E-001	-1.351492851972580E-001	5.690171718597412E-001	-7.616682350635529E-002	
2.786366666666667E+009	-1.204627752304077E-001	-3.387439250946045E-002	-1.204199194908142E-001	-3.383582457900047E-002	4.850938618183136E-001	-1.367730945348740E-001	5.684570074081421E-001	-7.831229269504547E-002	
2.786800000000000E+009	-1.207223981618881E-001	-3.331639617681503E-002	-1.206089854240418E-001	-3.335118293762207E-002	4.844433069229126E-001	-1.385820358991623E-001	5.678231716156006E-001	-8.031778782606125E-002	
2.787233333333333E+009	-1.208128780126572E-001	-3.279915079474449E-002	-1.208229809999466E-001	-3.282168507575989E-002	4.838169515132904E-001	-1.402157843112946E-001	5.673528909683228E-001	-8.224756270647049E-002	
2.787666666666667E+009	-1.210243180394173E-001	-3.228328377008438E-002	-1.210537254810333E-001	-3.228575736284256E-002	4.833313524723053E-001	-1.419023275375366E-001	5.668417811393738E-001	-8.431152254343033E-002	
2.788100000000000E+009	-1.212258189916611E-001	-3.176992386579514E-002	-1.212124451994896E-001	-3.172234445810318E-002	4.826582372188568E-001	-1.435818970203400E-001	5.661605596542358E-001	-8.646678179502487E-002	
2.788533333333333E+009	-1.214469298720360E-001	-3.117944113910198E-002	-1.214090585708618E-001	-3.119692578911781E-002	4.820839166641235E-001	-1.452924609184265E-001	5.656749606132507E-001	-8.836664259433746E-002	
2.788966666666667E+009	-1.216445863246918E-001	-3.067473135888577E-002	-1.216396763920784E-001	-3.059794008731842E-002	4.815074205398560E-001	-1.469811648130417E-001	5.650597214698792E-001	-9.036614000797272E-002	
2.789400000000000E+009	-1.217468604445458E-001	-3.012335114181042E-002	-1.218059882521629E-001	-3.004655614495277E-002	4.809351563453674E-001	-1.487847715616226E-001	5.645548701286316E-001	-9.247504919767380E-002	
2.789833333333333E+009	-1.219771206378937E-001	-2.958687394857407E-002	-1.219947114586830E-001	-2.956988289952278E-002	4.802458882331848E-001	-1.505173742771149E-001	5.639635920524597E-001	-9.427998960018158E-002	
2.790266666666667E+009	-1.220938712358475E-001	-2.907135710120201E-002	-1.221652477979660E-001	-2.891878969967365E-002	4.795276820659638E-001	-1.521318107843399E-001	5.634778738021851E-001	-9.646207094192505E-002	
2.790700000000000E+009	-1.222872138023377E-001	-2.850264124572277E-002	-1.223313733935356E-001	-2.838274277746677E-002	4.788928031921387E-001	-1.538346111774445E-001	5.629130005836487E-001	-9.845458716154099E-002	
2.791133333333333E+009	-1.224211901426315E-001	-2.794659510254860E-002	-1.224747970700264E-001	-2.785651944577694E-002	4.781922698020935E-001	-1.556751430034638E-001	5.623253583908081E-001	-1.003211885690689E-001	
2.791566666666667E+009	-1.225614249706268E-001	-2.737153880298138E-002	-1.225977540016174E-001	-2.735037729144096E-002	4.775300323963165E-001	-1.573657542467117E-001	5.618920326232910E-001	-1.023699641227722E-001	
2.792000000000000E+009	-1.227545812726021E-001	-2.690776996314526E-002	-1.227507516741753E-001	-2.676893211901188E-002	4.769789576530457E-001	-1.590750515460968E-001	5.612382292747498E-001	-1.044524833559990E-001	
2.792433333333333E+009	-1.228309124708176E-001	-2.634048461914063E-002	-1.229030564427376E-001	-2.614469639956951E-002	4.761469662189484E-001	-1.607695370912552E-001	5.607228279113770E-001	-1.064417511224747E-001	
2.792866666666667E+009	-1.229576542973518E-001	-2.576459944248200E-002	-1.230522170662880E-001	-2.558482438325882E-002	4.754371345043182E-001	-1.626479327678680E-001	5.600652694702148E-001	-1.084259822964668E-001	
2.793300000000000E+009	-1.231078654527664E-001	-2.524162642657757E-002	-1.231435686349869E-001	-2.503975108265877E-002	4.746563732624054E-001	-1.643032878637314E-001	5.594530105590820E-001	-1.105109900236130E-001	
2.793733333333333E+009	-1.231588497757912E-001	-2.471095882356167E-002	-1.232490986585617E-001	-2.455242536962032E-002	4.738522768020630E-001	-1.660752296447754E-001	5.587486624717712E-001	-1.125166863203049E-001	
2.794166666666667E+009	-1.232791095972061E-001	-2.416827343404293E-002	-1.233555823564529E-001	-2.392963692545891E-002	4.731341302394867E-001	-1.678940802812576E-001	5.582371354103088E-001	-1.146650314331055E-001	
2.794600000000000E+009	-1.233977824449539E-001	-2.357302978634834E-002	-1.234441176056862E-001	-2.341027744114399E-002	4.722686707973480E-001	-1.696062386035919E-001	5.576074123382568E-001	-1.165761351585388E-001	
2.795033333333333E+009	-1.234984099864960E-001	-2.308686450123787E-002	-1.235154718160629E-001	-2.290509268641472E-002	4.714474380016327E-001	-1.714660227298737E-001	5.569601058959961E-001	-1.186765879392624E-001	
2.795466666666667E+009	-1.235680282115936E-001	-2.265150658786297E-002	-1.235747560858727E-001	-2.240403182804585E-002	4.705785512924194E-001	-1.732578575611115E-001	5.562720894813538E-001	-1.207066625356674E-001	
2.795900000000000E+009	-1.237050816416740E-001	-2.203120104968548E-002	-1.237297654151917E-001	-2.184001542627811E-002	4.697474241256714E-001	-1.751670539379120E-001	5.556096434593201E-001	-1.228247210383415E-001	
2.796333333333333E+009	-1.237647905945778E-001	-2.160072512924671E-002	-1.237862557172775E-001	-2.140666171908379E-002	4.690225422382355E-001	-1.767430603504181E-001	5.548985600471497E-001	-1.248122900724411E-001	
2.796766666666667E+009	-1.238507404923439E-001	-2.103709615767002E-002	-1.238889545202255E-001	-2.083639055490494E-002	4.680209159851074E-001	-1.786119490861893E-001	5.542176961898804E-001	-1.269092112779617E-001	
2.797200000000000E+009	-1.240111142396927E-001	-2.058036625385284E-002	-1.240499839186668E-001	-2.032585255801678E-002	4.672393500804901E-001	-1.802985668182373E-001	5.535553097724915E-001	-1.291143149137497E-001	
2.797633333333333E+009	-1.241441294550896E-001	-2.005744911730290E-002	-1.241368651390076E-001	-1.980824396014214E-002	4.661736786365509E-001	-1.821079403162003E-001	5.528504252433777E-001	-1.311098337173462E-001	
2.798066666666667E+009	-1.243030130863190E-001	-1.951540634036064E-002	-1.242648959159851E-001	-1.930653490126133E-002	4.653598368167877E-001	-1.839391738176346E-001	5.522868633270264E-001	-1.331300288438797E-001	
2.798500000000000E+009	-1.243924200534821E-001	-1.902812719345093E-002	-1.244123429059982E-001	-1.881412975490093E-002	4.642921090126038E-001	-1.857045292854309E-001	5.515385866165161E-001	-1.351706534624100E-001	
2.798933333333333E+009	-1.245051845908165E-001	-1.851229555904865E-002	-1.245281845331192E-001	-1.825619488954544E-002	4.633805453777313E-001	-1.874801367521286E-001	5.508171319961548E-001	-1.373808979988098E-001	
2.799366666666667E+009	-1.246308609843254E-001	-1.803746446967125E-002	-1.246853023767471E-001	-1.773901656270027E-002	4.623741209506989E-001	-1.892804652452469E-001	5.501241087913513E-001	-1.393944174051285E-001	
2.799800000000000E+009	-1.247450634837151E-001	-1.752521842718124E-002	-1.247964277863503E-001	-1.725799031555653E-002	4.614042043685913E-001	-1.909940838813782E-001	5.495529174804688E-001	-1.414645165205002E-001	
2.800233333333333E+009	-1.248420774936676E-001	-1.695809327065945E-002	-1.249057650566101E-001	-1.670595817267895E-002	4.603843390941620E-001	-1.927743554115295E-001	5.487900972366333E-001	-1.436714231967926E-001	
2.800666666666667E+009	-1.249558180570602E-001	-1.649553515017033E-002	-1.250769346952438E-001	-1.623544842004776E-002	4.592762291431427E-001	-1.945237815380096E-001	5.481104254722595E-001	-1.456353962421417E-001	
2.801100000000000E+009	-1.251008361577988E-001	-1.603198982775211E-002	-1.251391023397446E-001	-1.570622995495796E-002	4.583138823509216E-001	-1.961646825075150E-001	5.474022626876831E-001	-1.478059142827988E-001	
2.801533333333333E+009	-1.252363771200180E-001	-1.544484775513411E-002	-1.252677291631699E-001	-1.514715328812599E-002	4.572950303554535E-001	-1.979127675294876E-001	5.467222332954407E-001	-1.500191390514374E-001	
2.801966666666667E+009	-1.254085153341293E-001	-1.497772615402937E-002	-1.253694295883179E-001	-1.467856392264366E-002	4.562506973743439E-001	-1.996738016605377E-001	5.459284782409668E-001	-1.522207558155060E-001	
2.802400000000000E+009	-1.254985779523850E-001	-1.446422282606363E-002	-1.256010234355927E-001	-1.418680883944035E-002	4.551781117916107E-001	-2.013156712055206E-001	5.452864766120911E-001	-1.543392837047577E-001	
2.802833333333333E+009	-1.256116777658463E-001	-1.394382026046515E-002	-1.256849020719528E-001	-1.376357208937407E-002	4.541071355342865E-001	-2.030386477708817E-001	5.447791814804077E-001	-1.564549356698990E-001	
2.803266666666667E+009	-1.257566958665848E-001	-1.344726141542196E-002	-1.257817745208740E-001	-1.322467997670174E-002	4.528976082801819E-001	-2.046242803335190E-001	5.441434383392334E-001	-1.586154848337174E-001	
2.803700000000000E+009	-1.258997768163681E-001	-1.291108317673206E-002	-1.259720176458359E-001	-1.269600167870522E-002	4.518975317478180E-001	-2.062695175409317E-001	5.435670018196106E-001	-1.607650518417358E-001	
2.804133333333333E+009	-1.260529309511185E-001	-1.241724286228418E-002	-1.261727809906006E-001	-1.228159759193659E-002	4.507590234279633E-001	-2.078764885663986E-001	5.428231954574585E-001	-1.628968417644501E-001	
2.804566666666667E+009	-1.262368857860565E-001	-1.200682763010263E-002	-1.262409090995789E-001	-1.173347420990467E-002	4.496807754039764E-001	-2.095005959272385E-001	5.420435667037964E-001	-1.651551574468613E-001	
2.805000000000000E+009	-1.263228952884674E-001	-1.147537585347891E-002	-1.263793408870697E-001	-1.125922426581383E-002	4.484863877296448E-001	-2.110213786363602E-001	5.414945483207703E-001	-1.673800945281982E-001	
2.805433333333333E+009	-1.266154497861862E-001	-1.099403202533722E-002	-1.266373544931412E-001	-1.069864165037870E-002	4.473635852336884E-001	-2.126205414533615E-001	5.405792593955994E-001	-1.696039736270905E-001	
2.805866666666667E+009	-1.267920732498169E-001	-1.036882773041725E-002	-1.267792880535126E-001	-1.024879887700081E-002	4.462122917175293E-001	-2.140873372554779E-001	5.397170782089233E-001	-1.717325150966644E-001	
2.806300000000000E+009	-1.269731670618057E-001	-9.848615154623985E-003	-1.269078403711319E-001	-9.624164551496506E-003	4.451080560684204E-001	-2.156137079000473E-001	5.385946035385132E-001	-1.738991588354111E-001	
2.806733333333333E+009	-1.271323412656784E-001	-9.348295629024506E-003	-1.270816773176193E-001	-9.121424518525600E-003	4.439602494239807E-001	-2.170752137899399E-001	5.376709103584290E-001	-1.761862486600876E-001	
2.807166666666667E+009	-1.273017227649689E-001	-8.774407207965851E-003	-1.272245645523071E-001	-8.561389520764351E-003	4.428438246250153E-001	-2.185001969337463E-001	5.366885066032410E-001	-1.781986802816391E-001	
2.807600000000000E+009	-1.275164932012558E-001	-8.229774422943592E-003	-1.273808926343918E-001	-7.977168075740337E-003	4.418045878410339E-001	-2.199170291423798E-001	5.356270670890808E-001	-1.805056780576706E-001	
2.808033333333333E+009	-1.276875436306000E-001	-7.665445096790791E-003	-1.275597065687180E-001	-7.451665122061968E-003	4.407478272914887E-001	-2.213762849569321E-001	5.346762537956238E-001	-1.825529932975769E-001	
2.808466666666667E+009	-1.278401762247086E-001	-7.093662396073341E-003	-1.276935040950775E-001	-6.819200236350298E-003	4.397472441196442E-001	-2.227658778429031E-001	5.334596037864685E-001	-1.848621815443039E-001	
2.808900000000000E+009	-1.279586404561997E-001	-6.489196326583624E-003	-1.278087645769119E-001	-6.236659362912178E-003	4.387348294258118E-001	-2.241403013467789E-001	5.323833227157593E-001	-1.868295222520828E-001	
2.809333333333333E+009	-1.281127929687500E-001	-5.897790193557739E-003	-1.280180215835571E-001	-5.673384293913841E-003	4.377148151397705E-001	-2.256421297788620E-001	5.313500761985779E-001	-1.890070587396622E-001	
2.809766666666667E+009	-1.281878799200058E-001	-5.309398751705885E-003	-1.280710399150848E-001	-5.063804332166910E-003	4.366391003131867E-001	-2.270537614822388E-001	5.302094817161560E-001	-1.910798698663712E-001	
2.810200000000000E+009	-1.283227652311325E-001	-4.735401365906000E-003	-1.281473189592362E-001	-4.509376827627420E-003	4.356777071952820E-001	-2.284567654132843E-001	5.291177034378052E-001	-1.932287067174912E-001	
2.810633333333333E+009	-1.283779889345169E-001	-4.164369776844978E-003	-1.282371133565903E-001	-3.911055624485016E-003	4.347364604473114E-001	-2.299699932336807E-001	5.278957486152649E-001	-1.953168809413910E-001	
2.811066666666667E+009	-1.285064667463303E-001	-3.605517558753490E-003	-1.283096075057983E-001	-3.335577202960849E-003	4.337189197540283E-001	-2.314549833536148E-001	5.267483592033386E-001	-1.974023878574371E-001	
2.811500000000000E+009	-1.285682171583176E-001	-2.984508639201522E-003	-1.284251064062119E-001	-2.832697937265039E-003	4.326027035713196E-001	-2.329231351613998E-001	5.256655216217041E-001	-1.994807422161102E-001	
2.811933333333333E+009	-1.286845654249191E-001	-2.521053422242403E-003	-1.285152584314346E-001	-2.295659156516194E-003	4.316660463809967E-001	-2.342880964279175E-001	5.244327187538147E-001	-2.015428394079208E-001	
2.812366666666667E+009	-1.287850439548492E-001	-1.934910542331636E-003	-1.285655200481415E-001	-1.691386918537319E-003	4.306147396564484E-001	-2.359654754400253E-001	5.232000946998596E-001	-2.035603374242783E-001	
2.812800000000000E+009	-1.288770437240601E-001	-1.455974997952581E-003	-1.286997795104981E-001	-1.223645289428532E-003	4.296035468578339E-001	-2.373684346675873E-001	5.219727158546448E-001	-2.056508064270020E-001	
2.813233333333333E+009	-1.289764940738678E-001	-8.782665245234966E-004	-1.287911236286163E-001	-6.973753916099668E-004	4.285475313663483E-001	-2.389099895954132E-001	5.206828117370606E-001	-2.076177895069122E-001	
2.813666666666667E+009	-1.291661709547043E-001	-3.149168042000383E-004	-1.289125680923462E-001	-1.180461549665779E-004	4.275354444980621E-001	-2.403338104486466E-001	5.193772912025452E-001	-2.095952183008194E-001	
2.814100000000000E+009	-1.292243301868439E-001	1.868852268671617E-004	-1.290616393089294E-001	4.091680166311562E-004	4.263826310634613E-001	-2.419266551733017E-001	5.181348919868469E-001	-2.115520387887955E-001	
2.814533333333333E+009	-1.293024569749832E-001	7.808599621057510E-004	-1.291811317205429E-001	9.517212165519595E-004	4.252665042877197E-001	-2.433850616216660E-001	5.168559551239014E-001	-2.134969979524612E-001	
2.814966666666667E+009	-1.294820010662079E-001	1.315544359385967E-003	-1.293301284313202E-001	1.475397148169577E-003	4.241781234741211E-001	-2.448474168777466E-001	5.155110359191895E-001	-2.154489755630493E-001	
2.815400000000000E+009	-1.296154707670212E-001	1.884023193269968E-003	-1.294839084148407E-001	2.104585524648428E-003	4.230967760086060E-001	-2.464075833559036E-001	5.141903162002564E-001	-2.174055427312851E-001	
2.815833333333333E+009	-1.297462284564972E-001	2.485531149432063E-003	-1.295978128910065E-001	2.692866837605834E-003	4.218581616878510E-001	-2.479369342327118E-001	5.129035711288452E-001	-2.192387580871582E-001	
2.816266666666667E+009	-1.298289299011231E-001	3.093658713623881E-003	-1.297643482685089E-001	3.263001795858145E-003	4.206820130348206E-001	-2.492156326770783E-001	5.115956068038940E-001	-2.210111171007156E-001	
2.816700000000000E+009	-1.299870610237122E-001	3.674172563478351E-003	-1.298633068799973E-001	3.856112482026219E-003	4.195377528667450E-001	-2.507026195526123E-001	5.102669596672058E-001	-2.229113727807999E-001	
2.817133333333333E+009	-1.300758272409439E-001	4.308851901441813E-003	-1.299994140863419E-001	4.482070915400982E-003	4.183245301246643E-001	-2.522362470626831E-001	5.089250206947327E-001	-2.248399853706360E-001	
2.817566666666667E+009	-1.301781535148621E-001	4.881828557699919E-003	-1.302088052034378E-001	5.014551803469658E-003	4.171714484691620E-001	-2.535269260406494E-001	5.077254176139832E-001	-2.265970706939697E-001	
2.818000000000000E+009	-1.303208619356155E-001	5.549532361328602E-003	-1.303353309631348E-001	5.735368933528662E-003	4.160078763961792E-001	-2.549869418144226E-001	5.063948631286621E-001	-2.284512519836426E-001	
2.818433333333333E+009	-1.303977370262146E-001	6.184100639075041E-003	-1.304360777139664E-001	6.356054451316595E-003	4.146703779697418E-001	-2.564747631549835E-001	5.050579309463501E-001	-2.303084582090378E-001	
2.818866666666667E+009	-1.305848211050034E-001	6.923408247530460E-003	-1.305187642574310E-001	7.085200864821672E-003	4.135295748710632E-001	-2.580332159996033E-001	5.035880804061890E-001	-2.320859432220459E-001	
2.819300000000000E+009	-1.306752264499664E-001	7.552842143923044E-003	-1.305186450481415E-001	7.748018950223923E-003	4.123343527317047E-001	-2.595467269420624E-001	5.020257234573364E-001	-2.339157462120056E-001	
2.819733333333333E+009	-1.307219564914703E-001	8.247224614024162E-003	-1.305409371852875E-001	8.428425528109074E-003	4.110925197601318E-001	-2.610687613487244E-001	5.006276965141296E-001	-2.356088012456894E-001	
2.820166666666667E+009	-1.307909190654755E-001	8.926217444241047E-003	-1.305902600288391E-001	9.092238731682301E-003	4.098804593086243E-001	-2.624810039997101E-001	4.991702437400818E-001	-2.374606132507324E-001	
2.820600000000000E+009	-1.308744400739670E-001	9.601987898349762E-003	-1.306972801685333E-001	9.761448949575424E-003	4.086809456348419E-001	-2.639850080013275E-001	4.977469444274902E-001	-2.392878532409668E-001	
2.821033333333333E+009	-1.308988183736801E-001	1.021509710699320E-002	-1.307465881109238E-001	1.042974926531315E-002	4.074501991271973E-001	-2.653965950012207E-001	4.962759017944336E-001	-2.409695684909821E-001	
2.821466666666667E+009	-1.309399902820587E-001	1.092233695089817E-002	-1.306561976671219E-001	1.111193560063839E-002	4.061688482761383E-001	-2.668788135051727E-001	4.947287142276764E-001	-2.426685690879822E-001	
2.821900000000000E+009	-1.308963149785996E-001	1.156558375805616E-002	-1.306770443916321E-001	1.168066821992397E-002	4.048976004123688E-001	-2.682664990425110E-001	4.932581186294556E-001	-2.443349510431290E-001	
2.822333333333333E+009	-1.308779269456863E-001	1.216962933540344E-002	-1.306360512971878E-001	1.244163978844881E-002	4.037474691867828E-001	-2.696001827716827E-001	4.918094575405121E-001	-2.461678236722946E-001	
2.822766666666667E+009	-1.308981776237488E-001	1.280486397445202E-002	-1.306378543376923E-001	1.299216412007809E-002	4.024643898010254E-001	-2.709910273551941E-001	4.903059601783752E-001	-2.478920072317123E-001	
2.823200000000000E+009	-1.308570206165314E-001	1.346954423934221E-002	-1.305961161851883E-001	1.365363504737616E-002	4.012976288795471E-001	-2.724211215972900E-001	4.887366890907288E-001	-2.494835406541824E-001	
2.823633333333333E+009	-1.308586448431015E-001	1.408796105533838E-002	-1.305779367685318E-001	1.426388230174780E-002	4.001276493072510E-001	-2.738509178161621E-001	4.872806966304779E-001	-2.511744797229767E-001	
2.824066666666667E+009	-1.307467967271805E-001	1.467816717922688E-002	-1.304855346679688E-001	1.481765788048506E-002	3.988145291805267E-001	-2.751213610172272E-001	4.856587648391724E-001	-2.527140676975250E-001	
2.824500000000000E+009	-1.307538896799088E-001	1.528840325772762E-002	-1.304602026939392E-001	1.543412264436483E-002	3.976109325885773E-001	-2.765267789363861E-001	4.842157959938049E-001	-2.543321549892426E-001	
2.824933333333333E+009	-1.306707859039307E-001	1.593047194182873E-002	-1.304380595684052E-001	1.608129963278770E-002	3.963891863822937E-001	-2.778828144073486E-001	4.826049804687500E-001	-2.559561133384705E-001	
2.825366666666667E+009	-1.305942237377167E-001	1.647548563778400E-002	-1.303194910287857E-001	1.665152236819267E-002	3.952736258506775E-001	-2.792990207672119E-001	4.810400605201721E-001	-2.574499845504761E-001	
2.825800000000000E+009	-1.305488497018814E-001	1.705340109765530E-002	-1.302896738052368E-001	1.718158833682537E-002	3.940830528736115E-001	-2.806238234043121E-001	4.796206951141357E-001	-2.589301764965057E-001	
2.826233333333333E+009	-1.304573565721512E-001	1.762502826750279E-002	-1.302171498537064E-001	1.772788725793362E-002	3.928248882293701E-001	-2.820490598678589E-001	4.781764447689056E-001	-2.603962421417236E-001	
2.826666666666667E+009	-1.304395049810410E-001	1.815207116305828E-002	-1.301934421062470E-001	1.825645193457604E-002	3.917379677295685E-001	-2.834420502185822E-001	4.767225682735443E-001	-2.618635594844818E-001	
2.827100000000000E+009	-1.303434669971466E-001	1.864103227853775E-002	-1.301008462905884E-001	1.882544159889221E-002	3.905020058155060E-001	-2.847761809825897E-001	4.751342236995697E-001	-2.632727921009064E-001	
2.827533333333333E+009	-1.302632242441177E-001	1.918782293796539E-002	-1.300922036170960E-001	1.936588063836098E-002	3.893934190273285E-001	-2.861579954624176E-001	4.737729132175446E-001	-2.647481262683868E-001	
2.827966666666667E+009	-1.302454024553299E-001	1.965483278036118E-002	-1.300383061170578E-001	1.988298259675503E-002	3.881998062133789E-001	-2.876372039318085E-001	4.722886681556702E-001	-2.661771774291992E-001	
2.828400000000000E+009	-1.302198022603989E-001	2.020069770514965E-002	-1.299958825111389E-001	2.033178508281708E-002	3.869681060314179E-001	-2.890201508998871E-001	4.709059596061707E-001	-2.674583196640015E-001	
2.828833333333333E+009	-1.301052868366242E-001	2.058398164808750E-002	-1.299735754728317E-001	2.084530331194401E-002	3.858015239238739E-001	-2.904924750328064E-001	4.694550335407257E-001	-2.689141929149628E-001	
2.829266666666667E+009	-1.301411986351013E-001	2.110477164387703E-002	-1.300088614225388E-001	2.127440273761749E-002	3.845420181751251E-001	-2.918785214424133E-001	4.681255221366882E-001	-2.702446281909943E-001	
2.829700000000000E+009	-1.301168054342270E-001	2.156672440469265E-002	-1.300477981567383E-001	2.185969240963459E-002	3.832617700099945E-001	-2.931812703609467E-001	4.667337834835053E-001	-2.717246413230896E-001	
2.830133333333333E+009	-1.300971955060959E-001	2.212603390216827E-002	-1.300649046897888E-001	2.225894480943680E-002	3.820022344589233E-001	-2.947447597980499E-001	4.654229283332825E-001	-2.731102705001831E-001	
2.830566666666667E+009	-1.301675587892532E-001	2.256335504353046E-002	-1.301087141036987E-001	2.280112355947495E-002	3.807077109813690E-001	-2.960320711135864E-001	4.640344381332398E-001	-2.746479511260986E-001	
2.831000000000000E+009	-1.302171647548676E-001	2.309734188020229E-002	-1.301127821207047E-001	2.328374050557613E-002	3.794721066951752E-001	-2.974968552589417E-001	4.626237750053406E-001	-2.759735286235809E-001	
2.831433333333333E+009	-1.302742660045624E-001	2.356140501797199E-002	-1.302572637796402E-001	2.379344031214714E-002	3.780535459518433E-001	-2.989290356636047E-001	4.611789882183075E-001	-2.773092389106751E-001	
2.831866666666667E+009	-1.303595751523972E-001	2.415804751217365E-002	-1.302747428417206E-001	2.436545863747597E-002	3.766587376594544E-001	-3.004402518272400E-001	4.596282839775085E-001	-2.787187397480011E-001	
2.832300000000000E+009	-1.304219067096710E-001	2.472308836877346E-002	-1.303088963031769E-001	2.485892549157143E-002	3.752000629901886E-001	-3.019142150878906E-001	4.581201970577240E-001	-2.800386846065521E-001	
2.832733333333333E+009	-1.304807215929031E-001	2.534290961921215E-002	-1.304089128971100E-001	2.543289400637150E-002	3.737995028495789E-001	-3.034212589263916E-001	4.565915167331696E-001	-2.813507616519928E-001	
2.833166666666667E+009	-1.305386126041412E-001	2.590291760861874E-002	-1.304596960544586E-001	2.599672041833401E-002	3.724584281444550E-001	-3.049412965774536E-001	4.549911320209503E-001	-2.825674712657929E-001	
2.833600000000000E+009	-1.305931657552719E-001	2.654402889311314E-002	-1.305641829967499E-001	2.663408406078816E-002	3.709154427051544E-001	-3.064654469490051E-001	4.536072611808777E-001	-2.840713262557983E-001	
2.834033333333333E+009	-1.305839121341705E-001	2.714437618851662E-002	-1.306392550468445E-001	2.717525139451027E-002	3.695383667945862E-001	-3.078980147838593E-001	4.520830810070038E-001	-2.853187322616577E-001	
2.834466666666667E+009	-1.307822465896606E-001	2.776660397648811E-002	-1.306436657905579E-001	2.781308814883232E-002	3.681130111217499E-001	-3.094670474529266E-001	4.505594372749329E-001	-2.866993546485901E-001	
2.834900000000000E+009	-1.308278292417526E-001	2.838683500885963E-002	-1.306946277618408E-001	2.840697020292282E-002	3.666105270385742E-001	-3.109662234783173E-001	4.492253065109253E-001	-2.881301343441010E-001	
2.835333333333333E+009	-1.309579759836197E-001	2.906811423599720E-002	-1.307200342416763E-001	2.904250286519527E-002	3.652385473251343E-001	-3.125138282775879E-001	4.478276371955872E-001	-2.896210849285126E-001	
2.835766666666667E+009	-1.309801489114761E-001	2.962102368474007E-002	-1.308192610740662E-001	2.965959161520004E-002	3.636734485626221E-001	-3.138509690761566E-001	4.465544223785400E-001	-2.910871803760529E-001	
2.836200000000000E+009	-1.310142278671265E-001	3.026062808930874E-002	-1.308890283107758E-001	3.034190647304058E-002	3.621501326560974E-001	-3.154309391975403E-001	4.451370537281036E-001	-2.926482558250427E-001	
2.836633333333333E+009	-1.310700625181198E-001	3.092656657099724E-002	-1.309351027011871E-001	3.093852475285530E-002	3.605786263942719E-001	-3.168827295303345E-001	4.436694383621216E-001	-2.940002381801605E-001	
2.837066666666667E+009	-1.311844587326050E-001	3.154401108622551E-002	-1.309708356857300E-001	3.158279135823250E-002	3.589442968368530E-001	-3.183787465095520E-001	4.423873126506805E-001	-2.955261170864105E-001	
2.837500000000000E+009	-1.311964839696884E-001	3.224493190646172E-002	-1.310346722602844E-001	3.227800875902176E-002	3.574357628822327E-001	-3.198374509811401E-001	4.409976899623871E-001	-2.970544397830963E-001	
